 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.914  -1.510   2.379   4.054      672.69      391.28     -232.74      812.26
  -2.923  -1.515   2.382   4.064      668.15      388.77     -230.28      806.59
  -2.931  -1.520   2.385   4.073      663.65      386.28     -227.84      800.97
  -2.939  -1.525   2.388   4.082      659.19      383.81     -225.44      795.40
  -2.947  -1.530   2.391   4.092      654.78      381.36     -223.06      789.89
  -2.956  -1.534   2.394   4.101      650.40      378.93     -220.71      784.43
  -2.964  -1.539   2.396   4.111      646.07      376.53     -218.39      779.02
  -2.972  -1.544   2.399   4.120      641.78      374.14     -216.10      773.67
  -2.981  -1.549   2.402   4.130      637.52      371.78     -213.83      768.36
  -2.989  -1.554   2.405   4.139      633.31      369.43     -211.59      763.10
  -2.997  -1.559   2.408   4.148      629.13      367.11     -209.38      757.90
  -3.006  -1.563   2.410   4.158      624.99      364.80     -207.19      752.74
  -3.014  -1.568   2.413   4.167      620.89      362.52     -205.02      747.64
  -3.022  -1.573   2.416   4.177      616.83      360.25     -202.89      742.58
  -3.030  -1.578   2.419   4.186      612.80      358.00     -200.77      737.56
  -3.039  -1.583   2.421   4.195      608.81      355.77     -198.69      732.60
  -3.047  -1.588   2.424   4.205      604.85      353.56     -196.62      727.68
  -3.055  -1.593   2.427   4.214      600.93      351.37     -194.58      722.81
  -3.064  -1.597   2.429   4.224      597.05      349.20     -192.57      717.98
  -3.072  -1.602   2.432   4.233      593.20      347.04     -190.57      713.19
  -3.080  -1.607   2.435   4.243      589.39      344.90     -188.60      708.45
  -3.089  -1.612   2.437   4.252      585.61      342.78     -186.66      703.76
  -3.097  -1.617   2.440   4.261      581.86      340.68     -184.73      699.11
  -3.105  -1.622   2.443   4.271      578.15      338.59     -182.83      694.50
  -3.114  -1.627   2.445   4.280      574.47      336.53     -180.95      689.93
  -3.122  -1.632   2.448   4.290      570.82      334.47     -179.09      685.40
  -3.130  -1.636   2.450   4.299      567.20      332.44     -177.25      680.92
  -3.139  -1.641   2.453   4.308      563.62      330.42     -175.43      676.48
  -3.147  -1.646   2.456   4.318      560.06      328.42     -173.64      672.07
  -3.155  -1.651   2.458   4.327      556.54      326.43     -171.86      667.71
