# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 69.65
# Longitude: 18.955
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -3.038  -1.474   1.642   3.755      794.44      432.67        1.58      904.62
  -3.046  -1.479   1.642   3.763      788.27      429.55        3.02      897.71
  -3.055  -1.484   1.642   3.772      782.16      426.45        4.44      890.87
  -3.064  -1.489   1.642   3.781      776.11      423.38        5.84      884.10
  -3.073  -1.493   1.641   3.790      770.13      420.34        7.21      877.40
  -3.082  -1.498   1.641   3.799      764.20      417.33        8.55      870.77
  -3.090  -1.503   1.641   3.808      758.33      414.35        9.87      864.21
  -3.099  -1.508   1.641   3.817      752.53      411.39       11.17      857.71
  -3.108  -1.513   1.641   3.826      746.78      408.46       12.44      851.28
  -3.117  -1.517   1.641   3.835      741.08      405.56       13.69      844.91
  -3.125  -1.522   1.641   3.844      735.44      402.69       14.91      838.60
  -3.134  -1.527   1.640   3.853      729.86      399.84       16.12      832.36
  -3.143  -1.532   1.640   3.862      724.34      397.01       17.30      826.19
  -3.152  -1.537   1.640   3.871      718.86      394.22       18.46      820.07
  -3.161  -1.541   1.640   3.880      713.44      391.45       19.59      814.01
  -3.169  -1.546   1.640   3.889      708.08      388.70       20.71      808.02
  -3.178  -1.551   1.639   3.898      702.77      385.98       21.81      802.08
  -3.187  -1.556   1.639   3.907      697.51      383.28       22.88      796.21
  -3.196  -1.561   1.639   3.916      692.30      380.61       23.94      790.39
